Date,Open,High,Low,Close,Adj Close,Volume,Symbol
1962-01-02,1.604167,1.619792,1.588542,1.604167,0.488671,163200,CAT
1962-01-03,1.604167,1.619792,1.588542,1.619792,0.49343,156000,CAT
1962-01-04,1.65625,1.708333,1.65625,1.661458,0.506123,355200,CAT
1962-01-05,1.661458,1.697917,1.65625,1.677083,0.510882,163200,CAT
1962-01-08,1.677083,1.703125,1.666667,1.6875,0.514055,204000,CAT
1962-01-09,1.6875,1.71875,1.671875,1.703125,0.518815,290400,CAT
1962-01-10,1.703125,1.713542,1.677083,1.682292,0.512469,182400,CAT
1962-01-11,1.682292,1.708333,1.666667,1.708333,0.520402,384000,CAT
1962-01-12,1.708333,1.739583,1.6875,1.71875,0.523575,352800,CAT
1962-01-15,1.71875,1.729167,1.6875,1.713542,0.521989,280800,CAT
1962-01-16,1.697917,1.697917,1.677083,1.6875,0.5172,163200,CAT
1962-01-17,1.6875,1.708333,1.677083,1.682292,0.515604,160800,CAT
1962-01-18,1.682292,1.71875,1.682292,1.71875,0.526777,261600,CAT
1962-01-19,1.71875,1.75,1.6875,1.75,0.536356,357600,CAT
1962-01-22,1.75,1.770833,1.744792,1.744792,0.534759,261600,CAT
1962-01-23,1.744792,1.760417,1.708333,1.708333,0.523585,223200,CAT
1962-01-24,1.708333,1.708333,1.666667,1.697917,0.520393,120000,CAT
1962-01-25,1.697917,1.723958,1.692708,1.708333,0.523585,151200,CAT
1962-01-26,1.708333,1.723958,1.6875,1.708333,0.523585,108000,CAT
1962-01-29,1.708333,1.723958,1.703125,1.723958,0.528374,122400,CAT
1962-01-30,1.71875,1.71875,1.692708,1.697917,0.520393,120000,CAT
1962-01-31,1.697917,1.723958,1.697917,1.708333,0.523585,189600,CAT
1962-02-01,1.708333,1.75,1.708333,1.739583,0.533163,112800,CAT
1962-02-02,1.739583,1.744792,1.723958,1.729167,0.52997,199200,CAT
1962-02-05,1.729167,1.734375,1.723958,1.723958,0.528374,96000,CAT
1962-02-06,1.729167,1.744792,1.729167,1.734375,0.531567,105600,CAT
1962-02-07,1.734375,1.744792,1.713542,1.713542,0.525181,122400,CAT
1962-02-08,1.713542,1.71875,1.713542,1.713542,0.525181,141600,CAT
1962-02-09,1.713542,1.71875,1.692708,1.692708,0.518796,115200,CAT
1962-02-12,1.692708,1.697917,1.671875,1.697917,0.520393,98400,CAT
1962-02-13,1.697917,1.703125,1.682292,1.692708,0.518796,86400,CAT
1962-02-14,1.692708,1.692708,1.666667,1.677083,0.514007,177600,CAT
1962-02-15,1.671875,1.671875,1.645833,1.666667,0.510815,60000,CAT
1962-02-16,1.666667,1.6875,1.635417,1.677083,0.514007,88800,CAT
1962-02-19,1.677083,1.692708,1.661458,1.677083,0.514007,170400,CAT
1962-02-20,1.677083,1.682292,1.666667,1.671875,0.512411,67200,CAT
1962-02-21,1.671875,1.671875,1.625,1.635417,0.501237,98400,CAT
