Date,Open,High,Low,Close,Adj Close,Volume
2002-12-06,7.800000,8.640000,7.780000,8.580000,4.858157,27551000
2002-12-09,8.540000,8.560000,8.228000,8.404000,4.758503,3149500
2002-12-10,8.410000,8.660000,8.330000,8.550000,4.841173,1723000
2002-12-11,8.540000,9.100000,8.460000,9.012000,5.102764,2549000
2002-12-12,9.012000,9.012000,8.720000,8.782000,4.972534,1355500
2002-12-13,8.782000,8.794000,8.650000,8.730000,4.943090,987500
2002-12-16,8.700000,8.750000,8.590000,8.620000,4.880808,798000
2002-12-17,8.600000,8.800000,8.560000,8.654000,4.900060,1646000
2002-12-18,8.640000,8.640000,8.510000,8.534000,4.832110,742000
2002-12-19,8.510000,8.540000,8.434000,8.460000,4.790212,684000
2002-12-20,8.480000,8.920000,8.400000,8.890000,5.033685,904500
2002-12-23,8.870000,8.910000,8.670000,8.680000,4.914779,638500
2002-12-24,8.720000,8.720000,8.592000,8.610000,4.875144,218000
2002-12-26,8.620000,8.630000,8.510000,8.520000,4.824183,325000
2002-12-27,8.500000,8.500000,8.350000,8.400000,4.756238,830500
2002-12-30,8.460000,8.570000,8.420000,8.464000,4.792478,1076500
2002-12-31,8.454000,8.760000,8.454000,8.732000,4.944222,1778000
2003-01-02,8.732000,8.790000,8.690000,8.744000,4.951020,315000
2003-01-03,8.744000,9.160000,8.704000,9.160000,5.186565,861500
2003-01-06,9.006000,9.670000,9.006000,9.620000,5.447025,1874500
2003-01-07,9.600000,9.720000,9.450000,9.604000,5.437965,1383000
2003-01-08,9.606000,9.654000,9.534000,9.602000,5.436834,411000
2003-01-09,9.620000,9.840000,9.532000,9.810000,5.554605,649000
2003-01-10,9.770000,9.870000,9.742000,9.798000,5.547814,844000
2003-01-13,9.800000,9.936000,9.774000,9.924000,5.619156,810000
2003-01-14,9.924000,10.000000,9.814000,9.820000,5.560269,554000
2003-01-15,9.680000,9.680000,9.352000,9.410000,5.328119,1459000
2003-01-16,9.400000,9.400000,9.054000,9.076000,5.139003,725000
2003-01-17,9.050000,9.104000,8.960000,9.004000,5.098234,590500
2003-01-21,9.010000,9.040000,8.852000,8.890000,5.033685,468000
2003-01-22,8.860000,8.880000,8.820000,8.830000,4.999713,163500
2003-01-23,8.840000,9.150000,8.826000,9.086000,5.144664,476000
2003-01-24,9.070000,9.420000,9.000000,9.398000,5.321323,685000
2003-01-27,9.358000,9.380000,9.240000,9.250000,5.237525,209000
2003-01-28,9.260000,9.316000,9.200000,9.202000,5.210345,364500
2003-01-29,9.180000,9.400000,9.152000,9.300000,5.265837,401500
2003-01-30,9.300000,9.318000,8.760000,8.840000,5.005377,735000
2003-01-31,8.800000,8.810000,8.402000,8.500000,4.812861,2886000
2003-02-03,8.490000,8.580000,8.432000,8.470000,4.795874,780000
2003-02-04,8.440000,8.440000,8.310000,8.400000,4.756238,740000
2003-02-05,8.390000,8.400000,8.270000,8.348000,4.726794,1159000
2003-02-06,8.340000,8.404000,8.290000,8.300000,4.699616,1077500
2003-02-07,8.320000,8.430000,8.310000,8.422000,4.768696,744500
2003-02-10,8.422000,8.680000,8.410000,8.600000,4.869482,278500
2003-02-11,8.600000,8.706000,8.580000,8.582000,4.859293,222500
2003-02-12,8.550000,8.590000,8.496000,8.582000,4.859293,355500
2003-02-13,8.570000,8.744000,8.564000,8.700000,4.926106,265500
2003-02-14,8.740000,8.960000,8.740000,8.900000,5.039347,958000
2003-02-18,8.950000,8.960000,8.830000,8.904000,5.041613,753500
2003-02-19,8.906000,9.000000,8.880000,8.954000,5.069925,420500
2003-02-20,8.960000,9.020000,8.940000,9.006000,5.099368,159000
2003-02-21,9.008000,9.132000,9.000000,9.072000,5.136738,206000
2003-02-24,9.000000,9.160000,9.000000,9.108000,5.157122,182500
2003-02-25,9.100000,9.160000,9.070000,9.144000,5.177506,144500
2003-02-26,9.148000,9.200000,9.020000,9.068000,5.134473,214000
2003-02-27,9.048000,9.050000,8.660000,8.660000,4.903455,945000
2003-02-28,8.650000,8.760000,8.574000,8.610000,4.875144,565000
2003-03-03,8.612000,8.712000,8.600000,8.626000,4.884204,211000
2003-03-04,8.620000,8.648000,8.564000,8.564000,4.849099,151000
2003-03-05,8.566000,8.592000,8.440000,8.450000,4.784550,269500
2003-03-06,8.422000,8.530000,8.422000,8.468000,4.810682,352500
2003-03-07,8.470000,8.548000,8.442000,8.466000,4.809545,175500
2003-03-10,8.456000,8.532000,8.454000,8.472000,4.812956,163000
2003-03-11,8.474000,8.540000,8.434000,8.454000,4.802728,104500
2003-03-12,8.480000,8.510000,8.380000,8.476000,4.815227,312000
2003-03-13,8.500000,8.540000,8.482000,8.504000,4.831133,204000
2003-03-14,8.500000,8.680000,8.500000,8.640000,4.908395,471500
2003-03-17,8.640000,9.238000,8.640000,9.190000,5.220851,607000
2003-03-18,9.194000,9.366000,9.140000,9.210000,5.232214,478500
2003-03-19,9.220000,9.390000,9.220000,9.390000,5.334471,149500
2003-03-20,9.392000,9.392000,9.110000,9.110000,5.175404,571000
2003-03-21,9.140000,9.426000,9.140000,9.420000,5.351512,632500
2003-03-24,9.400000,9.642000,9.346000,9.600000,5.453773,1112000
2003-03-25,9.590000,9.710000,9.590000,9.686000,5.502630,545500
2003-03-26,9.680000,9.782000,9.680000,9.700000,5.510581,1076000
2003-03-27,9.680000,9.780000,9.560000,9.780000,5.556031,777500
2003-03-28,9.760000,9.760000,9.680000,9.730000,5.527627,306500
2003-03-31,9.710000,9.710000,9.552000,9.630000,5.470816,435000
2003-04-01,9.632000,9.638000,9.516000,9.594000,5.450364,232000
2003-04-02,9.474000,9.660000,9.446000,9.632000,5.471951,536000
2003-04-03,9.640000,9.840000,9.640000,9.656000,5.485587,633000
2003-04-04,9.670000,9.760000,9.652000,9.680000,5.499223,321500
2003-04-07,9.740000,9.770000,9.334000,9.340000,5.306065,1109500
2003-04-08,9.320000,9.354000,9.230000,9.292000,5.278799,398000
2003-04-09,9.310000,9.380000,9.250000,9.350000,5.311748,390000
2003-04-10,9.360000,9.430000,9.310000,9.424000,5.353787,224500
2003-04-11,9.440000,9.440000,9.326000,9.354000,5.314022,178500
2003-04-14,9.354000,9.520000,9.340000,9.502000,5.398098,212500
2003-04-15,9.494000,9.534000,9.486000,9.500000,5.396962,198500
2003-04-16,9.510000,9.582000,9.504000,9.522000,5.409463,280000
2003-04-17,9.722000,9.934000,9.708000,9.808000,5.571936,1067500
2003-04-21,9.768000,9.778000,9.654000,9.744000,5.535580,243500
2003-04-22,9.802000,10.110000,9.636000,9.958000,5.657153,1607000
2003-04-23,10.058000,10.250000,10.000000,10.100000,5.737823,1540000
2003-04-24,10.100000,10.320000,10.100000,10.320000,5.862806,644000
2003-04-25,10.320000,10.540000,10.320000,10.490000,5.959384,905000
2003-04-28,10.530000,11.238000,10.530000,11.080000,6.294562,2717500
2003-04-29,11.082000,11.224000,10.956000,11.130000,6.322968,1455000
2003-04-30,11.120000,11.350000,11.024000,11.308000,6.424088,885500
2003-05-01,11.308000,11.360000,11.156000,11.156000,6.337740,1156500
2003-05-02,11.130000,11.498000,11.130000,11.400000,6.476354,740500
2003-05-05,11.410000,11.600000,11.332000,11.360000,6.453631,693000
2003-05-06,11.360000,11.360000,11.206000,11.300000,6.419543,661000
2003-05-07,11.260000,11.320000,11.060000,11.120000,6.317287,704500
2003-05-08,11.080000,11.116000,10.990000,11.076000,6.292292,707000
2003-05-09,11.100000,11.260000,11.010000,11.144000,6.330921,461000
2003-05-12,11.130000,11.450000,11.100000,11.340000,6.442267,457500
2003-05-13,11.320000,11.800000,11.320000,11.720000,6.658148,1083500
2003-05-14,11.708000,11.848000,11.668000,11.698000,6.645648,763000
2003-05-15,11.690000,11.774000,11.640000,11.724000,6.660418,279500
2003-05-16,11.714000,12.000000,11.620000,12.000000,6.817217,498000
2003-05-19,11.880000,11.898000,11.674000,11.710000,6.652466,547500
2003-05-20,11.690000,11.860000,11.690000,11.708000,6.651330,461500
2003-05-21,11.690000,11.840000,11.612000,11.834000,6.722910,355000
2003-05-22,11.884000,12.040000,11.860000,11.940000,6.783127,583000
2003-05-23,11.950000,12.046000,11.944000,12.036000,6.837669,161000
2003-05-27,11.930000,11.930000,11.840000,11.906000,6.763811,409000
2003-05-28,11.906000,12.130000,11.906000,12.090000,6.868347,506500
2003-05-29,12.090000,12.124000,11.974000,12.048000,6.844485,856500
2003-05-30,12.048000,12.360000,12.040000,12.296000,6.985372,820000
2003-06-02,12.310000,12.556000,12.310000,12.410000,7.050134,704500
2003-06-03,12.370000,12.510000,12.370000,12.464000,7.080814,741000
2003-06-04,12.470000,12.692000,12.464000,12.640000,7.180802,547000
2003-06-05,12.640000,12.722000,12.570000,12.602000,7.159213,363000
2003-06-06,12.574000,12.574000,12.200000,12.200000,6.946268,1028000
2003-06-09,12.170000,12.438000,12.156000,12.400000,7.060144,1836500
2003-06-10,12.410000,12.550000,12.356000,12.440000,7.082917,1206000
2003-06-11,12.420000,12.512000,12.420000,12.470000,7.099997,1197500
2003-06-12,12.500000,12.900000,12.458000,12.828000,7.303833,999000
2003-06-13,12.828000,12.960000,12.828000,12.904000,7.347105,723500
2003-06-16,12.940000,13.170000,12.940000,13.124000,7.472367,1098500
2003-06-17,13.154000,13.900000,13.140000,13.880000,7.902808,2332000
2003-06-18,13.860000,13.982000,13.710000,13.920000,7.925578,2033500
2003-06-19,13.920000,14.000000,13.526000,13.600000,7.743384,4392500
2003-06-20,13.630000,13.638000,13.210000,13.254000,7.546384,2196000
2003-06-23,13.250000,13.270000,13.056000,13.202000,7.516777,1210000
2003-06-24,13.202000,13.780000,13.202000,13.694000,7.796904,1717500
2003-06-25,13.696000,13.696000,13.400000,13.402000,7.630650,988000
2003-06-26,13.410000,13.836000,13.410000,13.830000,7.874339,887500
2003-06-27,13.750000,13.920000,13.724000,13.920000,7.925578,1059500
2003-06-30,13.940000,14.008000,13.852000,13.926000,7.928995,1994000
2003-07-01,14.040000,14.960000,14.000000,14.914000,8.491531,4302500
2003-07-02,14.914000,14.930000,14.632000,14.930000,8.500641,1524500
2003-07-03,14.800000,14.820000,14.624000,14.770000,8.409543,1028000
2003-07-07,14.840000,14.896000,14.760000,14.850000,8.455090,640000
2003-07-08,14.820000,15.170000,14.814000,14.882000,8.473310,1011000
