Date,Open,High,Low,Close,Adj Close,Volume
1978-12-29,0.000000,0.085884,0.079961,0.085884,0.079060,654224
1979-01-02,0.085884,0.085884,0.085884,0.085884,0.079060,0
1979-01-03,0.000000,0.091807,0.088846,0.088846,0.081787,168832
1979-01-04,0.000000,0.091807,0.088846,0.091807,0.084512,177274
1979-01-05,0.000000,0.097730,0.091807,0.097730,0.089965,333443
1979-01-08,0.000000,0.097730,0.094769,0.097730,0.089965,299677
1979-01-09,0.000000,0.097730,0.091807,0.094769,0.087239,818835
1979-01-10,0.000000,0.097730,0.094769,0.094769,0.087239,502275
1979-01-11,0.000000,0.094769,0.091807,0.091807,0.084512,143507
1979-01-12,0.000000,0.094769,0.091807,0.094769,0.087239,582470
1979-01-15,0.000000,0.094769,0.091807,0.091807,0.084512,194157
1979-01-16,0.000000,0.094769,0.091807,0.091807,0.084512,447405
1979-01-17,0.000000,0.091807,0.091807,0.091807,0.084512,177274
1979-01-18,0.000000,0.094769,0.091807,0.094769,0.087239,88637
1979-01-19,0.000000,0.094769,0.091807,0.094769,0.087239,624678
1979-01-22,0.000000,0.097730,0.094769,0.097730,0.089965,590912
1979-01-23,0.000000,0.097730,0.094769,0.094769,0.087239,54870
1979-01-24,0.000000,0.094769,0.091807,0.091807,0.084512,388314
1979-01-25,0.000000,0.091807,0.091807,0.091807,0.084512,173053
1979-01-26,0.000000,0.094769,0.091807,0.091807,0.084512,160390
1979-01-29,0.000000,0.094769,0.091807,0.091807,0.084512,189936
1979-01-30,0.000000,0.094769,0.091807,0.091807,0.084512,156170
1979-01-31,0.000000,0.094769,0.091807,0.091807,0.084512,240586
1979-02-01,0.000000,0.091807,0.088846,0.088846,0.081787,362989
1979-02-02,0.000000,0.088846,0.085884,0.085884,0.079060,122403
1979-02-05,0.000000,0.088846,0.085884,0.085884,0.079060,173053
1979-02-06,0.000000,0.088846,0.085884,0.085884,0.079060,88637
1979-02-07,0.000000,0.082923,0.082923,0.082923,0.076334,143507
1979-02-08,0.000000,0.085884,0.082923,0.082923,0.076334,181494
1979-02-09,0.000000,0.082923,0.079961,0.082923,0.076334,215261
1979-02-12,0.000000,0.091807,0.079961,0.091807,0.084512,650003
1979-02-13,0.000000,0.091807,0.085884,0.091807,0.084512,430522
1979-02-14,0.000000,0.091807,0.085884,0.085884,0.079060,156170
1979-02-15,0.000000,0.088846,0.085884,0.088846,0.081787,101299
1979-02-16,0.000000,0.091807,0.088846,0.088846,0.081787,312339
1979-02-20,0.000000,0.091807,0.085884,0.091807,0.084512,181494
1979-02-21,0.000000,0.088846,0.085884,0.088846,0.081787,384093
1979-02-22,0.000000,0.097730,0.088846,0.094769,0.087239,928576
1979-02-23,0.000000,0.103653,0.097730,0.100692,0.092691,1000330
1979-02-26,0.000000,0.097730,0.094769,0.094769,0.087239,253248
1979-02-27,0.000000,0.097730,0.091807,0.094769,0.087239,498054
1979-02-28,0.000000,0.103653,0.091807,0.100692,0.092691,991888
1979-03-01,0.000000,0.103653,0.103653,0.103653,0.095417,249027
1979-03-02,0.000000,0.100692,0.097730,0.100692,0.092691,274352
1979-03-05,0.000000,0.100692,0.097730,0.097730,0.089965,223702
1979-03-06,0.000000,0.100692,0.097730,0.100692,0.092691,156170
1979-03-07,0.000000,0.103653,0.100692,0.103653,0.095417,282794
1979-03-08,0.000000,0.112538,0.100692,0.109576,0.100869,1836048
1979-03-09,0.000000,0.112538,0.109576,0.112538,0.103596,886368
1979-03-12,0.000000,0.118461,0.112538,0.115499,0.106322,1599683
1979-03-13,0.000000,0.115499,0.112538,0.112538,0.103596,552925
1979-03-14,0.000000,0.112538,0.106615,0.109576,0.100869,485392
1979-03-15,0.000000,0.112538,0.106615,0.109576,0.100869,177274
1979-03-16,0.000000,0.118461,0.109576,0.118461,0.109048,1059421
1979-03-19,0.000000,0.118461,0.112538,0.118461,0.109048,1034096
1979-03-20,0.000000,0.118461,0.115499,0.118461,0.109048,519158
1979-03-21,0.000000,0.121422,0.115499,0.121422,0.111774,1253578
1979-03-22,0.000000,0.127346,0.121422,0.121422,0.111774,1063642
1979-03-23,0.000000,0.124384,0.118461,0.118461,0.109048,460067
1979-03-26,0.000000,0.118461,0.115499,0.118461,0.109048,434742
1979-03-27,0.000000,0.118461,0.115499,0.118461,0.109048,569808
1979-03-28,0.000000,0.118461,0.115499,0.118461,0.109048,303898
1979-03-29,0.000000,0.118461,0.115499,0.118461,0.109048,173053
1979-03-30,0.000000,0.118461,0.115499,0.118461,0.109048,346106
1979-04-02,0.000000,0.118461,0.115499,0.115499,0.106322,371430
1979-04-03,0.000000,0.133269,0.118461,0.133269,0.122680,2296115
1979-04-04,0.000000,0.136230,0.130307,0.136230,0.125406,2275011
1979-04-05,0.000000,0.145115,0.133269,0.142153,0.130858,4642880
1979-04-06,0.000000,0.139192,0.130307,0.130307,0.119953,1549034
1979-04-09,0.000000,0.136230,0.130307,0.130307,0.119953,1439293
1979-04-10,0.000000,0.136230,0.130307,0.133269,0.122680,1046758
1979-04-11,0.000000,0.136230,0.130307,0.130307,0.119953,540262
1979-04-12,0.000000,0.130307,0.121422,0.127346,0.117227,945459
1979-04-16,0.000000,0.124384,0.118461,0.121422,0.111774,738640
1979-04-17,0.000000,0.130307,0.121422,0.130307,0.119953,1173382
1979-04-18,0.000000,0.130307,0.121422,0.121422,0.111774,299677
1979-04-19,0.000000,0.121422,0.118461,0.118461,0.109048,434742
1979-04-20,0.000000,0.118461,0.115499,0.118461,0.109048,211040
1979-04-23,0.000000,0.121422,0.118461,0.118461,0.109048,185715
1979-04-24,0.000000,0.115499,0.115499,0.115499,0.106322,194157
1979-04-25,0.000000,0.115499,0.115499,0.115499,0.106322,12662
1979-04-26,0.000000,0.118461,0.112538,0.118461,0.109048,122403
1979-04-27,0.000000,0.118461,0.112538,0.115499,0.106322,447405
1979-04-30,0.000000,0.115499,0.112538,0.115499,0.106322,413638
1979-05-01,0.000000,0.112538,0.109576,0.109576,0.100869,198378
1979-05-02,0.000000,0.112538,0.106615,0.106615,0.098144,574029
1979-05-03,0.000000,0.109576,0.106615,0.106615,0.098144,194157
1979-05-04,0.000000,0.109576,0.103653,0.106615,0.098144,278573
1979-05-07,0.000000,0.106615,0.103653,0.103653,0.095417,350326
1979-05-08,0.000000,0.100692,0.097730,0.100692,0.092691,654224
1979-05-09,0.000000,0.103653,0.097730,0.103653,0.095417,848381
1979-05-10,0.000000,0.106615,0.100692,0.100692,0.092691,371430
1979-05-11,0.000000,0.106615,0.097730,0.106615,0.098144,907472
1979-05-14,0.000000,0.109576,0.103653,0.106615,0.098144,455846
1979-05-15,0.000000,0.106615,0.103653,0.103653,0.095417,105520
1979-05-16,0.000000,0.106615,0.103653,0.103653,0.095417,122403
1979-05-17,0.000000,0.106615,0.103653,0.103653,0.095417,493834
1979-05-18,0.000000,0.106615,0.103653,0.103653,0.095417,223702
1979-05-21,0.000000,0.109576,0.103653,0.106615,0.098144,232144
1979-05-22,0.000000,0.109576,0.106615,0.109576,0.100869,80195
1979-05-23,0.000000,0.112538,0.109576,0.109576,0.100869,371430
1979-05-24,0.000000,0.112538,0.106615,0.109576,0.100869,261690
1979-05-25,0.000000,0.136230,0.109576,0.130307,0.119953,1667216
1979-05-29,0.000000,0.127346,0.121422,0.124384,0.114501,1135395
1979-05-30,0.000000,0.121422,0.115499,0.118461,0.109048,607795
1979-05-31,0.000000,0.118461,0.115499,0.118461,0.109048,510717
1979-06-01,0.000000,0.118461,0.115499,0.115499,0.106322,206819
1979-06-04,0.000000,0.121422,0.115499,0.118461,0.109048,742861
1979-06-05,0.000000,0.127346,0.118461,0.124384,0.114501,1072083
1979-06-06,0.000000,0.130307,0.121422,0.121422,0.111774,721757
1979-06-07,0.000000,0.124384,0.118461,0.121422,0.111774,552925
1979-06-08,0.000000,0.121422,0.118461,0.121422,0.111774,485392
1979-06-11,0.000000,0.127346,0.121422,0.124384,0.114501,557146
1979-06-12,0.000000,0.127346,0.124384,0.124384,0.114501,409418
1979-06-13,0.000000,0.127346,0.124384,0.124384,0.114501,709094
1979-06-14,0.000000,0.139192,0.124384,0.139192,0.128132,2490272
1979-06-15,0.000000,0.139192,0.133269,0.136230,0.125406,683770
1979-06-18,0.000000,0.133269,0.127346,0.130307,0.119953,932797
1979-06-19,0.000000,0.130307,0.127346,0.130307,0.119953,422080
1979-06-20,0.000000,0.133269,0.127346,0.130307,0.119953,696432
1979-06-21,0.000000,0.136230,0.130307,0.130307,0.119953,1000330
1979-06-22,0.000000,0.133269,0.130307,0.130307,0.119953,510717
1979-06-25,0.000000,0.133269,0.124384,0.124384,0.114501,468509
1979-06-26,0.000000,0.127346,0.121422,0.121422,0.111774,1291565
1979-06-27,0.000000,0.139192,0.121422,0.124384,0.114501,223702
1979-06-28,0.000000,0.124384,0.121422,0.121422,0.111774,198378
1979-06-29,0.000000,0.124384,0.121422,0.121422,0.111774,519158
1979-07-02,0.000000,0.121422,0.118461,0.118461,0.109048,662666
1979-07-03,0.000000,0.121422,0.118461,0.121422,0.111774,1422410
1979-07-05,0.000000,0.124384,0.121422,0.121422,0.111774,143507
1979-07-06,0.000000,0.121422,0.118461,0.118461,0.109048,189936
1979-07-09,0.000000,0.121422,0.118461,0.118461,0.109048,270131
1979-07-10,0.000000,0.121422,0.118461,0.118461,0.109048,257469
1979-07-11,0.000000,0.121422,0.118461,0.118461,0.109048,725978
1979-07-12,0.000000,0.121422,0.118461,0.118461,0.109048,143507
1979-07-13,0.000000,0.118461,0.115499,0.115499,0.106322,354547
1979-07-16,0.000000,0.118461,0.115499,0.118461,0.109048,544483
1979-07-17,0.000000,0.118461,0.115499,0.115499,0.106322,422080
1979-07-18,0.000000,0.115499,0.112538,0.112538,0.103596,793510
1979-07-19,0.000000,0.115499,0.115499,0.115499,0.106322,713315
1979-07-20,0.000000,0.121422,0.115499,0.121422,0.111774,730198
1979-07-23,0.000000,0.118461,0.115499,0.118461,0.109048,282794
1979-07-24,0.000000,0.118461,0.115499,0.115499,0.106322,164611
1979-07-25,0.000000,0.118461,0.115499,0.115499,0.106322,88637
1979-07-26,0.000000,0.124384,0.115499,0.124384,0.114501,650003
1979-07-27,0.000000,0.124384,0.118461,0.121422,0.111774,358768
1979-07-30,0.000000,0.121422,0.115499,0.115499,0.106322,206819
1979-07-31,0.000000,0.118461,0.115499,0.118461,0.109048,295456
1979-08-01,0.000000,0.118461,0.115499,0.118461,0.109048,388314
1979-08-02,0.000000,0.118461,0.115499,0.115499,0.106322,118182
1979-08-03,0.000000,0.121422,0.118461,0.118461,0.109048,531821
1979-08-06,0.000000,0.121422,0.115499,0.121422,0.111774,785069
1979-08-07,0.000000,0.121422,0.115499,0.118461,0.109048,852602
1979-08-08,0.000000,0.121422,0.115499,0.121422,0.111774,510717
1979-08-09,0.000000,0.118461,0.118461,0.118461,0.109048,181494
1979-08-10,0.000000,0.118461,0.118461,0.118461,0.109048,371430
1979-08-13,0.000000,0.118461,0.115499,0.118461,0.109048,434742
1979-08-14,0.000000,0.121422,0.118461,0.121422,0.111774,848381
1979-08-15,0.000000,0.124384,0.118461,0.121422,0.111774,650003
1979-08-16,0.000000,0.124384,0.118461,0.121422,0.111774,4102618
1979-08-17,0.000000,0.121422,0.118461,0.118461,0.109048,671107
1979-08-20,0.000000,0.121422,0.118461,0.118461,0.109048,236365
1979-08-21,0.000000,0.121422,0.118461,0.118461,0.109048,299677
1979-08-22,0.000000,0.127346,0.118461,0.124384,0.114501,1308448
1979-08-23,0.000000,0.127346,0.121422,0.127346,0.117227,586691
1979-08-24,0.000000,0.133269,0.124384,0.133269,0.122680,1278902
1979-08-27,0.000000,0.136230,0.133269,0.136230,0.125406,1000330
1979-08-28,0.000000,0.151038,0.136230,0.145115,0.133585,7926662
1979-08-29,0.000000,0.162884,0.142153,0.142153,0.130858,1810723
1979-08-30,0.000000,0.145115,0.139192,0.142153,0.130858,1228253
1979-08-31,0.000000,0.145115,0.139192,0.142153,0.130858,704874
1979-09-04,0.000000,0.142153,0.136230,0.136230,0.125406,920134
1979-09-05,0.000000,0.136230,0.127346,0.127346,0.117227,877926
1979-09-06,0.000000,0.130307,0.127346,0.127346,0.117227,337664
1979-09-07,0.000000,0.136230,0.127346,0.136230,0.125406,426301
1979-09-10,0.000000,0.133269,0.130307,0.133269,0.122680,350326
1979-09-11,0.000000,0.136230,0.124384,0.127346,0.117227,763965
1979-09-12,0.000000,0.130307,0.127346,0.130307,0.119953,481171
1979-09-13,0.000000,0.130307,0.127346,0.130307,0.119953,400976
1979-09-14,0.000000,0.139192,0.130307,0.136230,0.125406,776627
1979-09-17,0.000000,0.139192,0.133269,0.133269,0.122680,561366
1979-09-18,0.000000,0.133269,0.127346,0.130307,0.119953,240586
1979-09-19,0.000000,0.130307,0.127346,0.130307,0.119953,422080
1979-09-20,0.000000,0.133269,0.127346,0.130307,0.119953,388314
1979-09-21,0.000000,0.136230,0.130307,0.130307,0.119953,704874
1979-09-24,0.000000,0.133269,0.130307,0.133269,0.122680,223702
1979-09-25,0.000000,0.133269,0.130307,0.133269,0.122680,139286
1979-09-26,0.000000,0.133269,0.130307,0.130307,0.119953,202598
1979-09-27,0.000000,0.130307,0.127346,0.130307,0.119953,481171
1979-09-28,0.000000,0.130307,0.127346,0.130307,0.119953,633120
1979-10-01,0.000000,0.130307,0.124384,0.127346,0.117227,320781
1979-10-02,0.000000,0.130307,0.124384,0.127346,0.117227,548704
1979-10-03,0.000000,0.130307,0.127346,0.127346,0.117227,375651
1979-10-04,0.000000,0.130307,0.127346,0.127346,0.117227,877926
1979-10-05,0.000000,0.130307,0.127346,0.127346,0.117227,257469
1979-10-08,0.000000,0.127346,0.124384,0.124384,0.114501,168832
1979-10-09,0.000000,0.121422,0.118461,0.121422,0.111774,1781178
1979-10-10,0.000000,0.109576,0.100692,0.109576,0.100869,1958451
1979-10-11,0.000000,0.121422,0.112538,0.112538,0.103596,1177603
1979-10-12,0.000000,0.112538,0.109576,0.109576,0.100869,253248
1979-10-15,0.000000,0.106615,0.103653,0.103653,0.095417,312339
1979-10-16,0.000000,0.106615,0.103653,0.106615,0.098144,202598
1979-10-17,0.000000,0.109576,0.103653,0.109576,0.100869,519158
1979-10-18,0.000000,0.109576,0.106615,0.106615,0.098144,177274
1979-10-19,0.000000,0.109576,0.103653,0.106615,0.098144,633120
