Date,Open,High,Low,Close,Adj Close,Volume
1993-12-14,20.883219,20.883219,20.651182,20.883219,4.773245,7717345
1993-12-15,20.883219,20.883219,20.651182,20.883219,4.773245,1833877
1993-12-16,20.883219,20.999237,20.767200,20.883219,4.773245,624688
1993-12-17,20.883219,20.883219,20.767200,20.767200,4.746724,490765
1993-12-20,20.767200,20.883219,20.767200,20.883219,4.773245,546144
1993-12-21,20.767200,20.883219,20.651182,20.767200,4.746724,311482
1993-12-22,20.767200,20.883219,20.767200,20.883219,4.773245,274958
1993-12-23,20.883219,20.883219,20.767200,20.883219,4.773245,147391
1993-12-27,20.883219,20.883219,20.767200,20.767200,4.746724,164307
1993-12-28,20.767200,20.883219,20.767200,20.883219,4.773245,283577
1993-12-29,20.883219,20.999237,20.767200,20.883219,4.773245,256534
1993-12-30,20.999237,20.999237,20.883219,20.883219,4.773245,153856
1993-12-31,20.883219,20.999237,20.767200,20.999237,4.799764,200939
1994-01-03,20.883219,20.999237,20.883219,20.883219,4.773245,312236
1994-01-04,20.999237,20.999237,20.883219,20.999237,4.799764,236494
1994-01-05,20.883219,21.115255,20.883219,20.883219,4.773245,240157
1994-01-06,20.883219,20.999237,20.883219,20.883219,4.773245,150623
1994-01-07,20.999237,21.115255,20.883219,21.115255,4.826282,312775
1994-01-10,21.115255,21.463308,20.999237,21.347290,4.879315,436247
1994-01-11,21.231274,21.811361,21.231274,21.579327,4.932351,514684
1994-01-12,21.695345,21.695345,21.579327,21.579327,4.932351,364276
1994-01-13,21.579327,21.927380,21.579327,21.927380,5.011906,420517
1994-01-14,21.927380,22.043398,21.579327,21.811361,4.985391,417177
1994-01-17,21.927380,21.927380,21.695345,21.811361,4.985391,165707
1994-01-18,21.695345,21.927380,21.695345,21.927380,5.011906,343482
1994-01-19,21.811361,21.811361,21.695345,21.811361,4.985391,256426
1994-01-20,21.811361,21.927380,21.695345,21.927380,5.011906,220548
1994-01-21,21.811361,22.043398,21.695345,21.927380,5.011906,252871
1994-01-24,21.811361,21.927380,21.695345,21.695345,4.958868,362875
1994-01-25,21.579327,21.927380,21.579327,21.927380,5.011906,267416
1994-01-26,22.043398,22.507469,22.043398,22.275433,5.091459,852886
1994-01-27,22.391451,22.855522,22.275433,22.739506,5.197534,593443
1994-01-28,22.739506,22.855522,22.507469,22.855522,5.224051,455210
1994-01-31,22.855522,22.855522,22.623487,22.739506,5.197534,377743
1994-02-01,22.855522,23.203577,22.739506,23.203577,5.303604,472125
1994-02-02,23.203577,23.203577,22.971540,23.087559,5.277087,236494
1994-02-03,23.203577,23.435612,22.971540,23.087559,5.277087,1557088
1994-02-04,23.087559,23.087559,22.391451,22.623487,5.171013,623719
1994-02-07,22.623487,22.855522,22.391451,22.739506,5.197534,437433
1994-02-08,22.855522,23.203577,22.855522,23.203577,5.303604,820671
